1,5.563236740056429,1.1381178100977318,,,,,,,
2,6.44305892087451,1.5165095077921704,,,,,,,
3,,2.321069347112139,6.486434095741713,6.498411383699693,5.338425641833007,2.926855250471096,5.351007357761144,2.401217275699983,0.6462971351394101
4,,2.325116205267274,6.486434096332851,6.498411383699693,5.299583684842088,3.045335699440455,5.351007357761144,2.4621967591457294,0.6462971351394101
5,,,5.396519596508152,,,,,,
